Ejercicio,Situacion_n,DistanciaInicioRiiesgo,DCPA_yds,Situacion,VelNudos,VelNudosContacto,Responsables,Contacto,AccionContacto,TCPA,Situacion_evaluacion,Responsable_evaluacion,DificultadSituacion,DificultadEjercicio
77,1,354.97,343.19,Alcanzando,14.45,3.32,Barco,Velero,N/C,0.2412094143213841,Alcanzando,Barco,ALTA,MEDIA
77,2,5714.13,477.02,Cruce_br,16.59,8.51,Contacto,Pesquero,Si,8.361817811341032,Cruce_br,Contacto,MEDIA,MEDIA
77,3,1367.09,988.63,Vuelta_encontrada,13.8,28.08,Ambos,Motor,N/C,0.6683141703048251,Vuelta_encontrada,Ambos,MEDIA,MEDIA
77,4,1132.0,181.25,Cruce_er,16.01,4.0,Barco,Pesquero,N/C,1.9735188311859613,Cruce_er,Barco,ALTA,MEDIA
77,5,5371.3,1416.99,Alcanzado,1.0,3.69,Contacto,Pesquero,Si,57.11066975302381,Alcanzado,Contacto,BAJA,MEDIA
77,6,1843.79,107.97,Cruce_er,12.36,2.5,Barco,Velero,N/C,4.406323470170096,Cruce_er,Barco,ALTA,MEDIA
77,7,203.95,107.95,Cruce_br_br,13.94,3.8,Niguno,Velero,N/C,0.2900891684301304,Cruce_br_br,Niguno,ALTA,MEDIA
77,8,2095.52,1363.15,Vuelta_encontrada,17.38,12.34,Ambos,Motor,N/C,1.587014588954357,Vuelta_encontrada,Ambos,MEDIA,MEDIA
77,9,3461.31,1591.3,Cruce_er,19.4,5.52,Barco,Velero,N/C,4.661127999151982,Cruce_er,Barco,MEDIA,MEDIA
77,10,1223.62,220.18,Alcanzando,14.88,12.13,Barco,Motor,N/C,12.153388768304186,Alcanzando,Barco,MEDIA,MEDIA
77,11,640.89,27.9,Vuelta_encontrada,12.5,6.26,Ambos,Velero,N/C,1.0111735874261778,Vuelta_encontrada,Ambos,ALTA,MEDIA
